customer_id,age,income,tenure_months,current_plan,monthly_spend,data_usage_gb,call_minutes,sms_count,has_streaming,has_international,has_device_insurance,previous_upsell_response,channel_preference,responded
CUST_004319,43,82944,31,Basic,61.22,27.04,289,77,1,1,0,0,App notification,0
CUST_004320,37,43897,9,Standard,82.67,25.84,354,58,0,0,0,0,SMS,0
CUST_004321,41,64876,22,Basic,41.33,6.65,541,89,0,1,0,1,Direct mail,0
CUST_004322,40,71005,29,Basic,51.82,5.97,86,71,1,0,0,0,SMS,0
CUST_004323,56,25000,30,Standard,75.81,15.65,304,81,0,1,0,0,Email,0
CUST_004324,29,40698,26,Premium,124.7,10.48,121,74,0,0,0,1,SMS,0
CUST_004325,32,75159,5,Standard,68.49,13.88,185,91,0,1,0,0,Email,0
CUST_004326,54,55465,1,Basic,37.54,6.89,245,83,0,0,0,0,App notification,0
CUST_004327,34,28611,12,Basic,40.1,7.88,134,91,1,0,0,0,Email,0
CUST_004328,52,25000,16,Premium,118.97,6.8,173,93,1,1,1,1,Email,0
CUST_004329,62,41581,1,Basic,25.8,10.81,106,77,1,0,0,0,SMS,0
CUST_004330,37,47466,50,Premium,80.03,4.99,171,77,1,0,1,0,App notification,0
CUST_004331,50,32933,12,Basic,53.94,8.21,333,89,1,0,0,0,App notification,0
CUST_004332,28,52280,73,Premium,112.75,5.16,411,86,0,0,1,0,Direct mail,0
CUST_004333,51,61566,5,Premium,110.18,7.61,154,82,1,0,1,0,SMS,0
CUST_004334,44,66290,1,Basic,31.94,9.55,543,97,0,1,0,0,SMS,0
CUST_004335,47,25000,19,Standard,52.9,11.54,346,92,0,0,1,0,SMS,0
CUST_004336,34,27134,6,Basic,38.65,12.26,578,78,0,0,1,0,Direct mail,0
CUST_004337,22,42741,83,Basic,48.62,14.3,85,64,0,0,1,0,App notification,0
CUST_004338,48,63416,1,Standard,64.14,5.15,295,75,0,0,1,0,SMS,0
CUST_004339,18,61093,15,Standard,79.0,20.34,353,67,0,1,0,0,SMS,0
CUST_004340,38,60617,78,Basic,35.46,7.13,87,64,1,0,0,0,Direct mail,1
CUST_004341,53,41252,14,Standard,64.81,6.6,1042,78,0,0,1,0,Direct mail,0
CUST_004342,44,42300,2,Basic,52.03,10.61,167,100,0,0,0,0,App notification,0
CUST_004343,65,35321,10,Basic,41.23,7.25,339,90,1,0,0,0,Email,0
CUST_004344,54,69264,20,Standard,66.73,12.29,427,71,0,0,0,0,Direct mail,1
CUST_004345,34,32395,6,Standard,63.57,12.14,260,94,1,0,0,0,SMS,0
CUST_004346,42,71862,18,Standard,61.71,7.21,562,85,0,0,0,0,SMS,0
CUST_004347,41,53827,54,Standard,73.54,8.65,810,95,0,0,0,0,Email,0
CUST_004348,23,48037,61,Premium,114.84,8.55,126,92,1,1,0,0,App notification,0
CUST_004349,30,36478,1,Standard,72.27,15.91,262,77,0,1,0,1,Direct mail,0
CUST_004350,35,26635,5,Basic,38.84,6.4,424,85,1,0,0,0,App notification,0
CUST_004351,18,36627,9,Standard,67.99,6.64,92,75,0,0,1,1,Email,0
CUST_004352,42,42255,27,Standard,85.96,5.3,463,64,1,0,0,0,Direct mail,0
CUST_004353,39,25000,13,Standard,55.79,4.91,681,69,1,0,0,0,SMS,0
CUST_004354,21,44854,55,Standard,88.86,4.66,529,59,1,0,0,1,App notification,0
CUST_004355,46,74307,37,Basic,46.0,7.49,318,69,0,0,0,0,App notification,0
CUST_004356,50,63275,3,Basic,43.2,25.08,616,81,1,0,0,0,Email,0
CUST_004357,44,39210,29,Standard,79.53,13.55,303,86,1,0,0,0,Direct mail,1
CUST_004358,38,50067,3,Basic,24.33,20.07,111,75,1,0,0,0,Email,0
CUST_004359,49,38166,8,Standard,83.8,5.33,179,71,0,0,0,0,Direct mail,0
CUST_004360,50,52414,5,Standard,88.58,3.99,210,68,0,0,0,0,Direct mail,0
CUST_004361,45,98031,5,Standard,80.88,13.14,235,67,1,0,0,0,Email,0
CUST_004362,32,75797,28,Standard,48.98,30.08,231,76,0,0,0,0,Email,0
CUST_004363,45,61967,24,Basic,52.64,7.74,200,74,0,0,0,0,Email,0
CUST_004364,56,39269,5,Premium,126.46,9.51,279,84,0,1,1,0,SMS,0
CUST_004365,34,68697,120,Standard,85.43,5.21,603,66,0,0,1,0,App notification,0
CUST_004366,67,25000,16,Standard,55.92,8.54,278,93,1,0,1,0,SMS,0
CUST_004367,35,43758,3,Basic,55.16,8.52,357,85,0,0,0,0,Direct mail,0
CUST_004368,42,63746,3,Basic,62.96,4.26,66,59,0,0,1,0,SMS,0
CUST_004369,33,68404,26,Standard,70.29,6.31,264,86,0,0,0,0,SMS,0
CUST_004370,44,66267,115,Basic,30.47,6.03,470,70,1,0,0,0,App notification,0
CUST_004371,21,55975,25,Basic,53.29,4.68,517,90,0,0,0,0,SMS,0
CUST_004372,35,44887,89,Standard,80.54,6.24,486,83,0,0,0,0,App notification,0
CUST_004373,28,62447,17,Standard,68.61,13.05,294,88,1,0,0,0,Email,1
CUST_004374,43,31927,17,Standard,58.09,6.02,314,84,1,0,0,0,SMS,0
CUST_004375,53,33519,20,Standard,79.82,17.85,163,78,0,0,0,0,Email,1
CUST_004376,49,50401,35,Premium,102.31,7.75,406,81,1,0,1,1,Email,0
CUST_004377,18,52994,13,Basic,48.97,11.4,164,79,1,0,1,0,Email,0
CUST_004378,66,25000,59,Standard,85.58,11.47,368,78,0,1,0,0,App notification,1
CUST_004379,45,60163,1,Basic,28.41,24.03,251,90,1,0,0,0,Email,0
CUST_004380,32,69405,17,Standard,79.08,7.25,247,68,0,0,0,0,Email,0
CUST_004381,43,47345,21,Standard,67.93,11.96,446,76,1,0,1,0,Email,0
CUST_004382,44,142701,28,Basic,43.19,9.52,343,84,0,0,0,0,Direct mail,0
CUST_004383,33,36050,9,Standard,75.14,26.11,290,87,0,1,0,0,Email,0
CUST_004384,44,41668,16,Premium,102.29,5.24,182,67,0,0,1,1,Email,0
CUST_004385,34,41036,19,Basic,33.25,11.31,640,74,1,0,0,1,Direct mail,0
CUST_004386,37,47368,34,Standard,52.16,23.91,299,89,0,0,1,0,App notification,0
CUST_004387,33,42280,44,Premium,122.32,4.89,383,83,1,0,0,0,App notification,0
CUST_004388,24,26028,40,Standard,66.28,12.25,257,81,0,0,0,0,App notification,0
CUST_004389,43,38332,12,Standard,75.7,5.22,161,88,1,0,1,0,SMS,1
CUST_004390,49,46913,120,Premium,105.15,39.58,303,82,0,0,0,0,SMS,0
CUST_004391,48,85208,56,Basic,33.38,5.37,171,80,0,0,0,0,Direct mail,0
CUST_004392,51,132059,9,Basic,51.52,7.84,318,86,1,0,0,0,App notification,0
CUST_004393,45,89407,6,Standard,73.28,6.95,50,82,0,0,0,0,App notification,0
CUST_004394,35,34581,11,Standard,67.63,4.83,192,79,1,0,0,1,Email,0
CUST_004395,52,35842,18,Basic,48.02,12.07,243,74,0,0,0,0,Email,0
CUST_004396,25,45629,57,Basic,35.4,27.87,138,73,1,0,1,0,SMS,0
CUST_004397,31,109431,45,Standard,80.61,20.96,304,72,0,0,0,0,App notification,0
CUST_004398,30,45504,57,Premium,122.92,10.52,190,77,1,0,1,0,App notification,0
CUST_004399,54,26973,9,Standard,77.59,8.52,244,93,0,0,0,0,App notification,0
CUST_004400,53,39123,27,Premium,106.28,6.4,176,74,0,1,0,0,App notification,0
CUST_004401,47,68918,9,Premium,110.59,12.47,438,74,0,0,0,0,Email,0
CUST_004402,54,66867,3,Standard,85.69,9.06,340,80,1,0,0,0,App notification,0
CUST_004403,31,44797,34,Standard,82.81,10.23,293,74,0,0,0,0,App notification,0
CUST_004404,46,66671,4,Standard,89.94,7.07,254,83,0,0,0,0,SMS,0
CUST_004405,40,25000,33,Basic,37.19,4.19,1117,79,1,0,1,0,SMS,0
CUST_004406,52,51365,31,Standard,61.3,9.58,223,71,1,0,0,0,SMS,0
CUST_004407,40,72208,49,Standard,71.34,10.29,161,86,0,0,0,0,Direct mail,0
CUST_004408,37,33698,4,Standard,74.07,6.22,121,78,1,0,1,0,App notification,0
CUST_004409,48,33645,45,Standard,68.58,5.67,421,61,0,1,0,0,App notification,0
CUST_004410,52,25000,120,Standard,66.1,11.92,651,76,1,0,0,1,Email,1
CUST_004411,33,100253,57,Standard,82.67,14.17,147,67,0,0,0,0,SMS,1
CUST_004412,41,35451,41,Standard,69.09,28.9,206,74,0,0,0,0,SMS,0
CUST_004413,29,54637,32,Basic,32.85,21.61,197,71,1,0,1,1,Email,1
CUST_004414,18,64328,16,Standard,59.0,5.78,227,91,1,0,1,0,Email,0
CUST_004415,44,96802,39,Premium,112.47,10.34,85,67,0,0,0,1,Email,0
CUST_004416,49,45740,38,Premium,140.03,4.67,397,75,0,0,1,0,Direct mail,0
CUST_004417,45,38455,29,Basic,35.24,3.58,500,79,0,0,0,0,App notification,0
CUST_004418,18,52991,47,Standard,66.85,36.48,78,85,1,0,0,0,SMS,0
CUST_004419,37,87363,17,Premium,134.05,24.32,703,92,1,0,0,0,App notification,0
CUST_004420,18,45407,3,Basic,40.16,6.57,646,71,1,0,1,0,SMS,0
CUST_004421,58,31898,24,Basic,49.55,18.92,50,90,0,0,0,0,Direct mail,0
CUST_004422,28,25000,9,Basic,63.76,20.57,66,64,0,0,0,0,Email,0
CUST_004423,57,28294,14,Standard,60.49,3.06,226,84,0,0,0,1,Email,0
CUST_004424,53,72328,1,Standard,66.91,16.3,539,81,1,0,1,0,Email,0
CUST_004425,31,42434,14,Basic,40.16,6.93,291,93,0,0,0,0,SMS,0
CUST_004426,28,37295,49,Standard,54.82,11.15,248,79,0,0,1,0,Email,0
CUST_004427,46,35518,23,Basic,60.69,62.18,345,78,0,0,0,1,Direct mail,0
CUST_004428,31,50933,1,Standard,64.15,24.45,151,72,0,0,0,1,Direct mail,0
CUST_004429,43,44013,19,Standard,61.24,8.52,527,79,0,1,0,0,SMS,0
CUST_004430,36,43351,10,Standard,65.56,21.72,230,93,0,0,0,0,Email,0
CUST_004431,20,89966,19,Basic,54.29,5.52,92,75,0,0,0,0,Email,0
CUST_004432,18,97939,15,Standard,71.13,14.43,152,84,0,0,0,0,Email,0
CUST_004433,44,25000,80,Standard,62.08,11.69,305,79,1,0,1,0,SMS,1
CUST_004434,35,56807,1,Standard,74.09,14.38,206,80,0,0,0,1,App notification,1
CUST_004435,35,34558,34,Standard,78.13,6.56,193,78,0,0,1,0,Direct mail,0
CUST_004436,50,43839,57,Standard,69.76,11.41,276,68,0,0,0,1,Direct mail,0
CUST_004437,56,56340,96,Basic,42.65,15.71,303,84,0,0,0,0,SMS,0
CUST_004438,38,44545,5,Basic,55.16,3.24,117,79,0,0,0,0,Direct mail,0
CUST_004439,37,54377,22,Basic,43.21,8.1,510,72,1,0,0,0,App notification,0
CUST_004440,48,66359,1,Standard,86.08,6.58,226,78,0,0,0,0,SMS,1
CUST_004441,25,55969,20,Standard,62.42,13.98,315,79,0,0,1,1,Email,1
CUST_004442,44,36641,4,Standard,62.19,20.85,259,72,0,0,0,0,Direct mail,0
CUST_004443,48,36932,54,Standard,60.96,6.29,191,79,1,1,0,0,Direct mail,0
CUST_004444,50,25645,3,Premium,107.61,4.47,423,70,0,0,1,0,Direct mail,0
CUST_004445,18,33380,21,Standard,70.03,9.36,257,57,0,1,0,0,Direct mail,0
CUST_004446,32,118531,22,Basic,31.74,8.04,256,86,1,0,1,0,App notification,0
CUST_004447,31,34323,106,Premium,110.97,7.68,55,75,0,0,0,0,Email,0
CUST_004448,43,28652,31,Basic,50.65,7.0,400,84,0,0,1,0,App notification,0
CUST_004449,47,56611,10,Standard,55.35,13.35,221,70,0,0,0,1,SMS,0
CUST_004450,59,46645,8,Basic,39.79,11.08,385,84,1,0,1,0,Direct mail,0
CUST_004451,36,44890,4,Premium,115.67,10.07,657,79,0,0,0,0,App notification,0
CUST_004452,36,92417,42,Standard,59.11,26.93,401,93,0,0,0,0,App notification,0
CUST_004453,55,62762,35,Basic,41.84,11.44,253,85,0,0,0,0,Email,1
CUST_004454,45,38619,28,Standard,80.88,7.06,206,69,0,0,0,0,SMS,0
CUST_004455,57,40497,1,Basic,62.95,7.63,1114,83,0,0,0,0,SMS,0
CUST_004456,45,39098,43,Premium,114.4,5.89,327,76,0,1,1,0,SMS,0
CUST_004457,28,72666,30,Standard,68.31,6.53,277,84,0,0,1,0,App notification,0
CUST_004458,26,42673,99,Standard,64.99,4.5,219,79,0,0,0,0,Email,1
CUST_004459,23,25000,26,Basic,54.11,17.35,143,82,0,1,0,0,Email,0
CUST_004460,49,47966,10,Premium,121.33,6.39,76,71,0,0,1,0,Direct mail,0
CUST_004461,56,25000,14,Premium,98.44,10.22,610,68,0,0,1,0,App notification,0
CUST_004462,64,130993,5,Standard,79.1,11.23,153,82,1,0,0,0,App notification,0
CUST_004463,52,31743,38,Premium,103.93,8.51,218,67,0,0,1,0,Email,0
CUST_004464,55,45577,36,Basic,36.4,18.39,230,88,1,0,0,0,App notification,0
CUST_004465,35,55060,6,Premium,108.46,10.56,578,93,0,1,1,0,Email,0
CUST_004466,28,43049,5,Standard,79.92,5.6,155,78,1,1,0,0,SMS,0
CUST_004467,52,43022,2,Premium,113.09,6.7,286,79,0,0,1,0,App notification,0
CUST_004468,47,59267,72,Standard,72.82,15.86,333,73,0,0,1,1,Email,1
CUST_004469,43,97421,7,Basic,48.52,14.26,107,94,0,0,0,0,App notification,1
CUST_004470,46,69243,12,Standard,74.68,16.86,101,74,1,0,0,0,SMS,0
CUST_004471,45,95352,9,Basic,43.86,10.07,159,83,0,0,0,0,SMS,0
CUST_004472,57,30608,16,Standard,76.32,4.01,283,82,1,0,0,0,Email,0
CUST_004473,57,56546,37,Standard,63.4,12.8,262,82,1,0,0,1,Email,0
CUST_004474,48,52567,61,Basic,51.51,10.92,228,82,0,1,0,1,App notification,0
CUST_004475,52,57410,6,Premium,118.57,11.28,362,87,0,0,0,0,Email,0
CUST_004476,48,91062,34,Premium,116.99,6.45,146,94,1,0,0,0,Direct mail,0
CUST_004477,36,44384,13,Premium,117.51,6.5,221,86,0,1,0,0,Email,0
CUST_004478,51,40844,118,Standard,74.65,5.46,229,78,0,0,0,0,App notification,0
CUST_004479,25,62335,10,Standard,81.73,12.27,149,97,1,0,0,1,SMS,0
CUST_004480,54,25000,1,Standard,47.28,11.01,974,68,1,0,1,0,SMS,0
CUST_004481,27,44064,21,Basic,53.54,8.93,67,79,0,0,0,0,Direct mail,0
CUST_004482,45,46148,4,Premium,129.75,16.39,515,76,0,1,0,0,Email,0
CUST_004483,31,32397,1,Premium,103.78,22.27,395,68,0,0,0,0,App notification,0
CUST_004484,48,78879,35,Standard,62.66,12.62,397,80,1,0,0,0,App notification,0
CUST_004485,41,30393,39,Premium,122.86,13.04,259,89,1,0,0,0,App notification,0
CUST_004486,22,46113,18,Standard,60.73,6.9,545,82,0,0,0,1,Direct mail,1
CUST_004487,47,55933,33,Standard,63.33,6.68,187,81,0,0,0,0,SMS,0
CUST_004488,35,90134,23,Premium,111.7,18.59,310,94,0,0,1,0,App notification,0
CUST_004489,52,48788,29,Standard,62.01,5.96,256,92,0,0,1,0,SMS,0
CUST_004490,42,74702,27,Standard,78.75,15.02,213,79,0,0,0,0,SMS,1
CUST_004491,46,67189,32,Standard,62.09,27.31,263,88,0,1,0,0,Email,0
CUST_004492,30,51821,6,Standard,73.61,13.75,138,92,0,0,1,0,Direct mail,0
CUST_004493,34,30022,9,Standard,72.84,8.18,164,91,0,0,0,0,Email,0
CUST_004494,36,25704,17,Standard,86.64,3.92,632,96,0,1,0,0,SMS,1
CUST_004495,52,51427,17,Standard,81.65,10.34,1379,92,0,0,0,1,App notification,0
CUST_004496,62,38398,44,Basic,39.7,16.51,334,70,0,0,0,0,Email,0
CUST_004497,32,74136,13,Standard,57.36,9.48,403,80,1,0,0,0,Email,0
CUST_004498,54,68571,5,Premium,118.38,17.85,285,87,1,0,1,0,Direct mail,0
CUST_004499,18,45112,8,Basic,38.47,11.34,322,94,0,0,0,0,SMS,0
CUST_004500,27,29115,7,Basic,41.64,10.23,339,69,1,0,0,1,Email,0
CUST_004501,30,61687,39,Basic,34.4,8.39,455,73,0,0,0,0,Direct mail,0
CUST_004502,25,31005,19,Premium,116.79,3.91,615,84,0,0,0,1,Email,0
CUST_004503,22,34845,36,Standard,63.54,6.88,144,82,1,0,0,1,App notification,0
CUST_004504,46,31547,16,Premium,109.65,6.72,1335,75,0,0,0,0,Direct mail,0
CUST_004505,39,46058,66,Standard,69.8,12.9,266,80,1,1,0,0,App notification,0
CUST_004506,46,82999,120,Standard,71.84,10.63,266,80,1,0,0,0,Email,0
CUST_004507,50,48909,33,Standard,76.62,17.73,191,73,1,1,1,0,App notification,0
CUST_004508,45,40156,59,Basic,42.57,10.6,191,89,0,0,1,0,SMS,0
CUST_004509,49,25000,21,Standard,62.59,6.19,354,65,0,0,0,0,SMS,0
CUST_004510,41,62846,81,Standard,51.4,6.69,359,79,0,0,0,0,Email,1
CUST_004511,27,34503,53,Basic,46.03,6.22,343,91,1,1,1,0,App notification,0
CUST_004512,54,51682,120,Standard,68.43,10.34,186,88,1,0,0,0,Email,0
CUST_004513,34,41797,29,Basic,37.9,7.36,50,73,1,0,0,0,SMS,0
CUST_004514,30,71480,45,Basic,45.63,6.34,83,75,0,1,0,0,Email,0
CUST_004515,39,45672,23,Basic,53.56,16.78,247,70,0,0,1,0,Email,0
CUST_004516,31,47738,8,Standard,81.12,10.13,299,73,0,0,0,0,Email,0
CUST_004517,36,60997,13,Basic,29.65,11.4,190,86,0,0,0,1,App notification,1
CUST_004518,46,126515,67,Basic,41.39,9.21,161,75,1,0,0,0,Email,0
CUST_004519,46,73115,1,Basic,54.61,6.49,292,78,1,0,0,0,SMS,0
CUST_004520,31,47104,26,Standard,85.96,8.48,229,96,0,0,0,0,SMS,0
CUST_004521,36,49091,13,Standard,61.83,3.75,184,76,0,0,0,0,Email,0
CUST_004522,54,38708,14,Premium,123.78,14.3,93,78,0,1,0,0,SMS,0
CUST_004523,47,31968,64,Premium,96.5,5.79,147,91,0,1,1,0,Direct mail,0
CUST_004524,66,38225,57,Basic,56.48,7.66,428,85,0,0,0,1,Email,0
CUST_004525,56,34631,27,Basic,42.18,11.35,137,81,1,0,1,0,Direct mail,0
CUST_004526,55,65776,9,Basic,60.63,8.94,364,75,1,0,0,0,SMS,0
CUST_004527,25,30271,19,Premium,105.36,4.47,562,71,0,0,1,0,App notification,0
CUST_004528,51,89316,15,Standard,66.9,24.77,152,81,0,0,0,0,SMS,0
CUST_004529,41,68762,13,Basic,43.67,5.28,187,83,0,0,0,0,Email,0
CUST_004530,35,49475,3,Basic,29.63,3.52,442,71,1,0,0,1,SMS,0
CUST_004531,44,49027,23,Standard,52.38,15.59,513,95,1,1,0,0,SMS,0
CUST_004532,53,38147,10,Basic,50.1,4.19,166,69,0,0,1,0,SMS,0
CUST_004533,48,55355,32,Premium,119.88,19.97,92,87,0,0,1,0,SMS,0
CUST_004534,31,79988,11,Standard,76.08,12.82,520,69,0,0,0,0,App notification,0
CUST_004535,50,35724,16,Standard,57.46,10.44,347,85,0,0,0,0,App notification,1
CUST_004536,34,25000,1,Standard,74.8,5.96,311,73,0,0,0,0,SMS,0
CUST_004537,44,67268,120,Basic,35.1,6.84,424,70,0,0,0,0,App notification,1
CUST_004538,38,56724,21,Standard,74.08,7.95,120,104,1,1,1,0,App notification,0
CUST_004539,39,29611,1,Standard,81.31,5.18,309,74,0,0,0,0,Email,0
CUST_004540,51,35241,23,Standard,73.67,18.62,206,81,0,0,1,0,Direct mail,0
CUST_004541,29,33303,61,Standard,84.69,5.73,351,96,1,0,0,0,Email,0
CUST_004542,65,35382,44,Premium,108.5,11.95,395,75,0,0,0,1,App notification,1
CUST_004543,20,42376,36,Basic,42.83,16.63,440,80,1,0,0,0,App notification,1
CUST_004544,34,43479,4,Standard,70.67,5.73,350,80,0,0,1,0,SMS,0
CUST_004545,46,36575,32,Basic,31.57,11.08,284,77,1,0,0,1,SMS,0
CUST_004546,49,34850,43,Standard,65.97,5.35,290,84,0,1,1,0,App notification,0
CUST_004547,40,44225,25,Basic,41.85,8.31,305,90,1,0,1,0,App notification,0
CUST_004548,41,52863,66,Standard,67.16,7.47,168,68,0,0,1,1,SMS,1
CUST_004549,46,42517,9,Basic,47.68,6.24,196,85,0,1,0,0,Email,0
CUST_004550,39,82569,8,Basic,30.2,11.55,312,75,0,1,0,0,Email,0
CUST_004551,58,61613,61,Standard,58.54,5.62,362,78,0,0,0,0,App notification,0
CUST_004552,52,25000,29,Standard,81.32,15.16,166,77,0,0,0,0,App notification,1
CUST_004553,52,62048,1,Premium,89.93,5.95,128,80,1,0,0,0,Email,0
CUST_004554,30,64375,13,Standard,76.16,5.62,90,64,0,0,1,0,Direct mail,0
CUST_004555,41,40310,58,Standard,66.26,7.81,115,82,1,0,0,0,App notification,0
CUST_004556,38,25013,1,Standard,71.6,6.69,177,72,0,0,0,0,App notification,0
CUST_004557,29,49199,1,Basic,60.58,11.45,187,92,0,0,0,0,SMS,0
CUST_004558,46,48851,9,Basic,43.69,9.8,206,72,0,0,0,1,App notification,0
CUST_004559,35,29591,73,Basic,51.25,3.55,119,75,0,0,1,0,Direct mail,0
CUST_004560,49,25513,69,Basic,45.59,15.76,82,106,0,0,0,0,App notification,0
CUST_004561,29,47126,21,Basic,43.91,7.97,264,70,1,0,0,0,SMS,0
CUST_004562,62,44139,24,Premium,107.67,10.52,264,67,0,1,0,0,Email,0
CUST_004563,31,40628,12,Premium,117.01,36.14,355,73,0,1,0,0,App notification,0
CUST_004564,44,47214,8,Premium,102.68,20.07,399,85,0,1,0,0,Direct mail,0
CUST_004565,51,29844,50,Premium,98.68,9.76,310,69,0,0,1,0,SMS,0
CUST_004566,35,40309,3,Standard,70.74,4.44,262,83,0,0,0,0,Direct mail,0
CUST_004567,52,62317,20,Basic,46.93,5.35,414,83,0,0,0,1,SMS,0
CUST_004568,27,41877,30,Standard,51.76,18.34,575,87,0,0,0,0,Email,0
CUST_004569,59,25000,3,Premium,109.9,6.58,163,86,1,0,0,0,SMS,0
CUST_004570,42,39627,21,Standard,57.73,8.15,388,85,1,0,1,0,SMS,0
CUST_004571,34,30285,25,Standard,76.27,4.53,168,69,1,0,0,0,Email,0
CUST_004572,38,55282,40,Basic,26.96,12.31,279,89,0,0,0,0,App notification,0
CUST_004573,51,56583,8,Standard,89.25,18.69,465,76,0,0,0,0,App notification,0
CUST_004574,34,25000,10,Standard,66.62,22.47,208,79,1,0,0,1,Email,0
CUST_004575,33,68978,25,Standard,61.35,8.16,138,71,1,1,1,0,App notification,0
CUST_004576,39,29718,120,Premium,107.17,12.79,186,82,0,0,0,0,Email,0
CUST_004577,27,98877,7,Basic,50.56,10.87,138,94,0,0,0,0,Email,0
CUST_004578,63,47956,120,Premium,118.9,15.6,128,77,1,0,0,0,App notification,0
CUST_004579,35,27976,37,Basic,42.26,8.49,505,93,0,0,1,0,SMS,0
CUST_004580,51,29322,52,Premium,95.61,5.32,337,85,0,1,1,0,Email,0
CUST_004581,44,57333,2,Standard,57.88,20.91,159,71,0,0,0,0,App notification,0
CUST_004582,30,41106,10,Standard,72.86,9.56,136,73,1,0,0,0,Email,0
CUST_004583,41,46934,1,Basic,54.87,7.65,141,91,0,0,1,0,Direct mail,0
CUST_004584,51,101290,13,Standard,81.17,12.42,159,61,0,0,0,0,Email,0
CUST_004585,39,35787,119,Premium,111.68,5.84,489,79,0,0,0,0,Email,0
CUST_004586,56,50361,3,Basic,54.67,11.9,229,75,1,0,0,0,Direct mail,0
CUST_004587,54,92867,24,Basic,64.12,10.16,879,86,0,1,0,0,Email,0
CUST_004588,53,55366,1,Basic,56.9,6.45,239,82,0,0,0,0,App notification,0
CUST_004589,36,25000,37,Basic,54.22,40.01,173,86,0,1,0,0,SMS,0
CUST_004590,29,61538,6,Basic,36.93,6.11,427,79,1,0,0,0,SMS,0
CUST_004591,34,29046,4,Standard,79.63,10.62,90,78,1,0,0,0,App notification,0
CUST_004592,44,92324,12,Basic,49.61,11.38,274,79,0,0,0,1,Direct mail,0
CUST_004593,48,33850,44,Standard,76.51,4.96,118,77,0,0,0,0,App notification,0
CUST_004594,18,186517,3,Premium,122.61,13.3,66,74,1,0,0,0,SMS,1
CUST_004595,41,94875,7,Standard,73.59,6.68,228,71,0,0,0,0,SMS,0
CUST_004596,43,34252,1,Basic,43.97,32.76,404,93,0,0,0,1,Email,0
CUST_004597,38,49464,103,Standard,59.3,8.1,278,83,0,1,0,0,SMS,1
CUST_004598,57,68812,26,Standard,67.03,9.25,259,86,0,0,0,0,App notification,0
CUST_004599,47,69748,38,Basic,47.13,31.63,51,89,1,0,0,0,Email,0
CUST_004600,57,59817,31,Basic,47.78,6.54,223,63,0,0,1,0,Email,0
CUST_004601,39,86117,4,Premium,112.44,21.73,224,89,0,0,0,0,Email,0
CUST_004602,53,46381,27,Standard,79.6,13.04,355,73,0,1,0,0,SMS,0
CUST_004603,61,41563,4,Basic,53.65,3.51,130,74,0,0,0,0,Email,0
CUST_004604,57,41936,15,Standard,69.38,7.38,403,82,1,0,0,1,SMS,0
CUST_004605,28,72133,25,Basic,36.53,12.92,180,80,0,0,0,1,Email,0
CUST_004606,38,57776,24,Premium,113.83,9.89,204,77,0,0,1,0,App notification,0
CUST_004607,37,55886,3,Premium,132.46,9.83,336,70,0,0,1,0,SMS,0
CUST_004608,47,70112,1,Basic,48.21,7.64,120,75,0,0,0,0,SMS,0
CUST_004609,50,25000,48,Standard,67.04,5.49,401,78,1,0,0,0,Email,0
CUST_004610,31,56360,38,Standard,75.36,8.21,109,67,0,0,1,0,Direct mail,1
CUST_004611,42,54087,2,Standard,75.96,31.33,363,71,0,0,0,1,Direct mail,0
CUST_004612,18,103877,4,Basic,50.85,8.07,212,80,0,0,0,0,App notification,0
CUST_004613,59,25000,66,Standard,83.73,6.27,223,76,1,0,1,0,Email,0
CUST_004614,35,98788,43,Basic,48.86,11.49,50,76,0,0,0,0,App notification,0
CUST_004615,42,50712,120,Standard,83.25,4.68,172,88,1,0,0,0,App notification,0
CUST_004616,38,61086,8,Standard,72.3,12.44,216,74,1,0,0,0,Email,1
CUST_004617,55,104210,20,Standard,85.12,7.17,620,74,0,0,0,0,Email,0
CUST_004618,18,63091,8,Standard,82.07,5.98,239,79,0,0,1,0,Email,0
CUST_004619,41,58698,29,Standard,79.22,5.69,165,81,1,0,1,0,Direct mail,0
CUST_004620,40,54667,3,Standard,77.89,4.53,404,78,1,0,0,0,Email,0
CUST_004621,36,39436,4,Standard,93.02,19.53,181,82,0,0,0,0,App notification,0
CUST_004622,62,48396,2,Basic,55.77,12.58,455,83,1,0,0,0,Email,0
CUST_004623,31,35525,35,Basic,36.51,15.51,286,82,1,0,1,0,App notification,0
CUST_004624,51,48047,20,Basic,47.46,15.14,143,62,0,0,1,0,Direct mail,0
CUST_004625,46,25000,28,Basic,42.35,7.57,430,76,0,0,0,0,App notification,0
CUST_004626,57,59460,63,Standard,90.64,9.62,351,84,1,0,0,0,SMS,0
CUST_004627,33,46407,40,Standard,82.51,16.88,419,85,0,0,0,0,Email,0
CUST_004628,33,42138,18,Basic,65.32,24.95,219,70,0,0,0,0,Email,0
CUST_004629,55,54116,120,Premium,102.4,5.23,351,90,1,0,1,0,App notification,0
CUST_004630,47,25716,18,Standard,81.02,44.15,775,84,0,0,0,0,Email,0
CUST_004631,23,116794,3,Standard,56.35,7.61,271,89,1,0,0,0,Direct mail,0
CUST_004632,35,46805,120,Basic,29.08,7.22,193,81,0,0,1,0,Direct mail,0
CUST_004633,46,45906,1,Basic,41.03,9.62,618,70,1,0,1,1,Email,0
CUST_004634,52,31747,23,Standard,85.12,9.57,365,90,0,0,1,0,Email,1
